study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6455	SAMEA2570489	ERS470930	ERX488106	ERR522828	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522828/ERR522828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522828/ERR522828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522828/ERR522828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522828/ERR522828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522828	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522828		
PRJEB6455	SAMEA2570687	ERS471128	ERX488304	ERR522829	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522829/ERR522829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522829/ERR522829_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522829/ERR522829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522829/ERR522829_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_22_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_22_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_22_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_22_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522829	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522829		
PRJEB6455	SAMEA2570708	ERS471149	ERX488325	ERR522830	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522830/ERR522830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522830/ERR522830_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522830/ERR522830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522830/ERR522830_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522830	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522830		
PRJEB6455	SAMEA2570558	ERS470999	ERX488175	ERR522831	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522831/ERR522831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522831/ERR522831_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522831/ERR522831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522831/ERR522831_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_36_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_36_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_36_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_36_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522831	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522831		
PRJEB6455	SAMEA2570556	ERS470997	ERX488173	ERR522832	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522832/ERR522832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522832/ERR522832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522832/ERR522832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522832/ERR522832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522832	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522832		
PRJEB6455	SAMEA2570543	ERS470984	ERX488160	ERR522833	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522833/ERR522833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522833/ERR522833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522833/ERR522833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522833/ERR522833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_89_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_89_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_89_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_89_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522833	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522833		
PRJEB6455	SAMEA2570627	ERS471068	ERX488244	ERR522834	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522834/ERR522834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522834/ERR522834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522834/ERR522834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522834/ERR522834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_54_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_54_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_54_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_54_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522834	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522834		
PRJEB6455	SAMEA2570791	ERS471232	ERX488408	ERR522835	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522835/ERR522835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522835/ERR522835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522835/ERR522835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522835/ERR522835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_50_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_50_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_50_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_50_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522835	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522835		
PRJEB6455	SAMEA2570471	ERS470912	ERX488088	ERR522836	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522836/ERR522836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522836/ERR522836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522836/ERR522836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522836/ERR522836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522836	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522836		
PRJEB6455	SAMEA2570663	ERS471104	ERX488280	ERR522837	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522837/ERR522837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522837/ERR522837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522837/ERR522837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522837/ERR522837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_47_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_47_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_47_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_47_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522837	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522837		
PRJEB6455	SAMEA2570476	ERS470917	ERX488093	ERR522838	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522838/ERR522838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522838/ERR522838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522838/ERR522838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522838/ERR522838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522838	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522838		
PRJEB6455	SAMEA2570735	ERS471176	ERX488352	ERR522839	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522839/ERR522839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522839/ERR522839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522839/ERR522839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522839/ERR522839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_40_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_40_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_40_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_40_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522839	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522839		
PRJEB6455	SAMEA2570723	ERS471164	ERX488340	ERR522840	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522840/ERR522840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522840/ERR522840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522840/ERR522840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522840/ERR522840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522840	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522840		
PRJEB6455	SAMEA2570633	ERS471074	ERX488250	ERR522841	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522841/ERR522841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522841/ERR522841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522841/ERR522841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522841/ERR522841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_37_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_37_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_37_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_37_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522841	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522841		
PRJEB6455	SAMEA2570634	ERS471075	ERX488251	ERR522842	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522842/ERR522842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522842/ERR522842_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522842/ERR522842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522842/ERR522842_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_77_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_77_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_77_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_77_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522842	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522842		
PRJEB6455	SAMEA2570674	ERS471115	ERX488291	ERR522843	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522843/ERR522843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522843/ERR522843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522843/ERR522843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522843/ERR522843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_76_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_76_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_76_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_76_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522843	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522843		
PRJEB6455	SAMEA2570636	ERS471077	ERX488253	ERR522844	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522844/ERR522844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522844/ERR522844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522844/ERR522844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522844/ERR522844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_66_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_66_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_66_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_66_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522844	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522844		
PRJEB6455	SAMEA2570799	ERS471240	ERX488416	ERR522845	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522845/ERR522845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522845/ERR522845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522845/ERR522845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522845/ERR522845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522845	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522845		
PRJEB6455	SAMEA2570444	ERS470885	ERX488061	ERR522846	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522846/ERR522846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522846/ERR522846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522846/ERR522846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522846/ERR522846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_49_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_49_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_49_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_49_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522846	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522846		
PRJEB6455	SAMEA2570722	ERS471163	ERX488339	ERR522847	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522847/ERR522847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522847/ERR522847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522847/ERR522847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522847/ERR522847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_39_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_39_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_39_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_39_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522847	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522847		
PRJEB6455	SAMEA2570748	ERS471189	ERX488365	ERR522848	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522848/ERR522848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522848/ERR522848_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522848/ERR522848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522848/ERR522848_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_48_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_48_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_48_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_48_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522848	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522848		
PRJEB6455	SAMEA2570629	ERS471070	ERX488246	ERR522849	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522849/ERR522849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522849/ERR522849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522849/ERR522849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522849/ERR522849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_52_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_52_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_52_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_52_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522849	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522849		
PRJEB6455	SAMEA2570541	ERS470982	ERX488158	ERR522850	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522850/ERR522850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522850/ERR522850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522850/ERR522850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522850/ERR522850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_55_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_55_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_55_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_55_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522850	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522850		
PRJEB6455	SAMEA2570454	ERS470895	ERX488071	ERR522851	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522851/ERR522851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522851/ERR522851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522851/ERR522851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522851/ERR522851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522851	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522851		
